Arquivo/ID;Classe Real;Classe Prevista;Probabilidade Fake (%);Confiança (%);Resultado;Texto
	Com ajuda de golpe baixo, Ryan LaFlare vence John Howard
	Em um combate entre dois meio-médios (até 77kg) em plena ascensão, o americano Ryan LaFlare derrotou o compatriota John Howard por decisão unânime dos jurados em Abu Dhabi. O detalhe é que o rendimento de Howard foi prejudicado por conta de uma joelhada nos ""países baixos"" no meio do segundo round, que quase o fez abandonar a luta. Com o triunfo, LaFlare chegou a um cartel de 11-0, com quatro vitórias no UFC.
	LaFlare começou chutando baixo para distrair Howard e logo conseguiu a queda. Howard fez força para sair de baixo, mas LaFlare o manteve na posição e ensaiou um triângulo de mão. Os dois se levantaram, e LaFlare pressionou o rival contra a grade. Depois, acertou boa joelhada no corpo, enquanto Howard encaixou alguns cruzados.
	No segundo round, Howard pesou a mão e aplicou um knockdown ao acertar uma bomba no rosto de LaFlare. Howard foi para cima e trabalhou o ground and pound, mas LaFlare projetou o quadril para cima e inverteu a posição. Novamente de pé, Howard tomou a tal joelhada nos ""países baixos"" e precisou de alguns minutos para se recuperar, enquanto fazia cara de muita dor. No retorno, ele tomou uma rasteira e ficou por baixo do rival, mas não demorou muito para ficar de pé. LaFlare clinchou e botou Howard com as costas na grade. Howard se desgrudou e soltou uma boa combinação no rosto do compatriota.
	Howard desequilibrou LaFlare no início do terceiro assalto, mas foi quedado na sequência. Quando se levantou, acertou mais uma boa combinação e chegou a balançar o adversário. Os dois voltaram ao chão, e LaFlare grudou bem em Howard, trabalhando o ground and pound. LaFlare ensaiou um katagatame, e Howard se mexeu rapidamente e partiu para uma chave de joelho, que não deu certo. LaFlare colou nas costas e aplicou mais golpes até o fim do período.
	Ramsey Nijem arrasa Beneil Dariush na abertura do card principal
	O americano de origem palestina Ramsey Nijem mostrou muita agressividade diante do iraniano Beneil Dariush na abertura do card principal do ""UFC: Nogueira x Nelson"", em luta empolgante pela categoria dos leves (até 70kg). Com uma trocação muito afiada, Nijem venceu aos 4m20s do primeiro round, por nocaute técnico. Esta foi a primeira derrota de Beneil Dariush em oito lutas, e também a nona vitória em 13 lutas de Ramsey Nijem
	A luta começou com Nijem buscando os chutes altos, recebendo a resposta imediata de Dariush. Bastante agressivo, Nijem buscava os golpes fortes, mas Dariush, mostrando calma, aos poucos cadenciava a luta e controlava as investidas do americano. Na metade do round, Ramsey Nijem acertou um cruzado de direita no rosto do iraniano, e depois, na sequência, acertou um direto que derrubou Dariush. Por cima no chão, Nijem acertou uma sequência devastadora de golpes, muito bem absorvidos pelo rival.
	Alternando a estratégia, o americano buscou uma guilhotina, à qual Dariush também resistiu, chegando a tentar uma chave de calcanhar. Mantendo a agressividade, Nijem mais uma vez buscou os golpes de cima para baixo. Com muito sangue no rosto, Dariush era muito golpeado, mas não desistia, o que obrigou o árbitro Neil Hall a interromper a luta, decretando o nocaute técnico.
	Veja os resultados das oito lutas do card:
	CARD PRINCIPAL
	Roy Nelson venceu Rodrigo Minotauro por nocaute aos 3m37s do round 1
	Clay Guida venceu Tatsuya Kawajiri por decisão unânime (30 a 27, 30 a 27 e 30 a 27)
	Ryan LaFlare venceu John Howard por decisão unânime (placares não divulgados)
	Ramsey Nijem venceu Beneil Dariush por nocaute técnico aos 4m20s do round 1CARD PRELIMINARJared Rosholt venceu Daniel Omielanczuk por decisão unânime (placares não divulgados)
	Thales Leites venceu Trevor Smith por nocaute técnico aos 45s do round 1Jim Alers venceu Alan Omer por decisão dividida (29 a 28, 28 a 29 e 29 a 28)
	Rani Yahya x Johnny Bedford: ""no contest"" aos 39s do round 1 (choque de cabeças)
	 "
true_338;Verdadeira;Fake;64.0;64.0;Erro;"O tabloide alemão ""Bild"" afirma que dois homens não identificados tentaram invadir o quarto em que Michael Schumacher está internado, no Hospital de Grenoble, na França. De acordo com a publicação, a dupla teria a intenção de tirar uma fotografia do heptacampeão mundial de Fórmula 1, que está internado desde o dia 29 de dezembro, em decorrência de um grave acidente de esqui.Um funcionário do hospital teria avisado os responsáveis pela segurança a tempo de impedir que os dois homens conseguissem entrar no quarto de Michael. O jornal alemão tomou conhecimento da história por meio de fontes próximas a Schumacher, mas não conseguiu apurar se a intenção da dupla era vender uma imagem do ex-piloto da Ferrari em seu leito hospitalar.Jornalista disfarçado de padre tentou invasãoEsta não é a primeira vez que um incidente deste tipo acontece no caso Schumacher. No fim do ano passado, apenas um dia após o acidente ocorrido em uma estação de esqui de Méribel, também na França, um membro da imprensa, disfarçado de padre, tentou invadir o centro cirúrgico onde o alemão seria submetido a uma operação, mas não obteve sucesso.À época, a identidade do jornalista não foi revelada, mas relatos de funcionários do hospital afirmaram que ele foi escoltado até a parte exterior do edifício e que sua batina foi queimada. A assessora de imprensa de Michael, Sabine Kehm, mostrou-se indignada com o episódio: ""Eu nunca imaginei que algo assim pudesse acontecer"".Ex-piloto apresenta sinais de melhoraDe acordo com a mídia europeia, Michael Schumacher apresenta melhoras significativas em seu quadro de saúde. O piloto começou a mostrar sinais de ""consciência e despertar"", e já estaria fazendo contato visual e respondendo às vozes. No fim de janeiro, os médicos deram início ao procedimento de diminuição da sedação para retirar gradualmente o alemão do coma."
true_339;Verdadeira;Verdadeira;46.67;53.33;Acerto;"
	Nas graças da Fifa após ser chamada para apresentar o sorteio dos grupos da Copa do Mundo e, posteriormente, para anunciar os vencedores da Bola de Ouro, Fernanda Lima nunca foi de acompanhar o futebol, ao contrário de seus irmãos, filhos e marido. Entretanto, a apresentadora mostrou confiança na conquista do hexacampeonato do Brasil no Mundial deste ano e disse apostar em boas atuações do zagueiro do Chelsea David Luiz, que é um dos jogadores preferidos da família da musa.
	- Para falar a verdade, não (me informo muito sobre futebol). Acompanho futebol em casa com meu marido e as crianças, que adoram. Lá em casa gostamos muito do David Luiz, achamos que ele vai arrebentar. Eu acho por tabela, porque eles falam tanto dele, que eu absorvo as informações. Mas acredito que a seleção brasileira como um todo tem tudo para bater um bolão e acho que vamos levar essa Copa - afirmou, em entrevista ao SporTV.
	A entrada no meio esportivo surpreendeu a própria Fernanda Lima. Apesar de ter crescido em uma família que gosta de esportes, o futebol não a atraía, mas hoje vê com bons olhos sua participação nos eventos da Fifa.
	- Nem nos meus sonhos mais perfeitos e bem sacados, imaginei que pudesse entrar no esporte. Sempre fui uma pessoa muito ligada em esporte porque meu pai rera jogador de basquete profisisonal no Rio de Janeiro, antes de conhecer minha mãe em Porto Alegre. A vida inteira obrigou a gente a fazer esporte, deu sorte que eu e meus irmãos pegamos gosto, então sempre fui muito ligada em esporte. Por acaso, o futebol nunca foi minha área, mas sim dos meus irmãos. Não sou uma entendida de futebol, mas fico muito feliz de estar neste lugar. O esporte tem uma importância muito grande na formação das crianças, coladinho com a educação, porque é disciplinador, capaz de formar crianças que não tiveram estudo, então tudo que pudermos fazer pelo esporte, temos que fazer - disse.
	Questionada sobre os atrasos para a conclusão das obras para Copa do Mundo de 2014, a apresentadora fez críticas, mas declarou que já esperava que isso acontecer no Brasil.
	- Esse tipo de atraso, não que eu esperasse alguma coisa muito diferente, deixa a gente chateado de saber que o Brasil tem uma responsabilidade enorme,  com o mundo inteiro voltado para cá, vindo para cá e vemos esse tipo de coisa. Mas isso são os percalços que vamos passar sempre no Brasil enquanto tivermos corrupção, gente querendo passar por cima das outras, querendo tirar um por fora - disparou."
true_340;Verdadeira;Fake;61.33;61.33;Erro;"
	A vitória devastadora sobre Rodrigo Minotauro nesta sexta-feira teve um significado especial para Roy Nelson. O peso-pesado, que não cansou de fazer reverências ao brasileiro ainda no octógono, manteve o respeito ao adversário também na coletiva de imprensa após o torneio. Perguntado se o nocaute conseguido em Abu Dhabi foi o mais importante de sua carreira, Nelson enalteceu Minotauro novamente.
	- Pode parecer um pouco clichê, mas todos os nocautes são importantes e prazerosos. Mas vencer uma lenda desta forma é, sem dúvida, algo especial. Minotauro tem uma cabeça imensa e muito dura, e minha mão esquerda está doendo bastante. Temos que examinar no hospital quando sair daqui - brincou o americano, revelando uma possível lesão no local.
	Para Roy Nelson, a luta foi um pouco mais curta do que ele esperava, mas isso não representou um sinal de fraqueza do seu adversário.
	- A luta foi um pouco mais curta do que eu esperava. Não se pode ir para cima de Minotauro. Acertei vários golpes e achei que, em determinado momento do combate, eu conseguiria um nocaute técnico. Mas ele se recuperou muito rápido duas vezes. Toda luta que faço eu quero deixar uma mensagem, e acho que consegui fazer isso aqui em Abu Dhabi, ainda que tenha tido pouco tempo para isso.
	Perguntado se teria algum oponente dos sonhos, Roy Nelson foi direto no recado ao campeão da categoria no UFC, Cain Velásquez.
	- Meu oponente dos sonhos é sempre quem tem o cinturão. É para isso que eu luto, e continuarei pensando assim.
	Veja os resultados das oito lutas do card:
	CARD PRINCIPALRoy Nelson venceu Rodrigo Minotauro por nocaute aos 3m37s do round 1
	Clay Guida venceu Tatsuya Kawajiri por decisão unânime (30 a 27, 30 a 27 e 30 a 27)
	Ryan LaFlare venceu John Howard por decisão unânime (placares não divulgados)
	Ramsey Nijem venceu Beneil Dariush por nocaute técnico aos 4m20s do round 1CARD PRELIMINARJared Rosholt venceu Daniel Omielanczuk por decisão unânime (placares não divulgados)
	Thales Leites venceu Trevor Smith por nocaute técnico aos 45s do round 1Jim Alers venceu Alan Omer por decisão dividida (29 a 28, 28 a 29 e 29 a 28)
	Rani Yahya x Johnny Bedford: ""no contest"" aos 39s do round 1 (choque de cabeças)
	 "
true_341;Verdadeira;Verdadeira;49.0;51.0;Acerto;"
	O brasileiro Thales Leites, conhecido por seu jiu-jítsu, surpreendeu nesta sexta-feira ao nocautear o americano Trevor Smith em apenas 45 segundos no UFC realizado em Abu Dhabi, nos Emirados Árabes. O peso-médio (até 84kg) da Nova União chegou à terceira vitória desde que retornou ao Ultimate e manteve os 100% de aproveitamento. Foi o primeiro nocaute (técnico) dele em 11 lutas na organização, somando as duas passagens, e a terceira terminada dessa maneira num total de 27 combates na carreira. No microfone, Thales contou ter mudado seu estilo:
	- Adoro o chão, sou lutador de jiu-jítsu. Mas agora mudei todo meu estilo de luta. Meu estilo vai ser mais agressivo, mais de trocação - disse o carioca, que deve ganhar posições no top 15 da divisão.
	Trevor Smith começou o duelo tentando manter distância de Thales com chutes baixos e jabs. Mas Thales logo encaixou um direto de direita que balançou o adversário. O brasileiro enxergou o bom momento e acertou um cruzado também de direita no queixo do americano, que sofreu o knockdown. Thales, então, foi para cima e aplicou mais alguns socos num rival já sem defesa. Aos 45 segundos, o árbitro interrompeu a luta e decretou o nocaute técnico.
	Rosholt vence Omielanczuk em luta ruim
	No duelo que fechou o card preliminar, pela categoria peso-pesado (até 120kg), o americano Jared Rosholt derrotou o polonês Daniel Omielanczuk com facilidade por decisão unânime dos jurados. Mas o encontro pecou na empolgação e levou muitas vaias do público.
	Após breve trocação no início, Rosholt botou para baixo, mas caiu numa posição ruim. Omielanczuk fechou a guilhotina, só que não ajustou a posição e viu o adversário sair. Por cima, Rosholt passou a trabalhar o ground and pound. O americano acertou boas cotoveladas no rosto do oponente até o fim do primeiro round.
	No segundo, Omielanczuk evitou a queda a princípio e acertou bom chute no corpo, mas Rosholt foi eficiente na segunda tentativa e botou para baixo de novo. O americano aplicou joelhadas na lateral do adversário. O polonês tentou se levantar e tomou mais joelhadas nas costelas. Depois de enfim se levantar, Omielanczuk acertou o rosto do americano algumas vezes, mas não demorou a ser quedado outra vez.
	Rosholt levou uma joelhada de encontro no começo do terceiro assalto e, com extrema tranquilidade, quedou Omielanczuk. O polonês buscou ficar de pé, mas o cansaço não deixou. Rosholt, por sua vez, aplicava alguns golpes, mas também demonstrava cansaço. O duelo terminou com o americano encaixando uma guilhotina, mas sem força para finalizar.
	 "
true_342;Verdadeira;Verdadeira;39.0;61.0;Acerto;A última rodada do Campeonato Espanhol antes da final da Copa do Rei, na próxima quarta-feira, foi perfeita para o Real Madrid. Depois de ver o rival Barcelona ser derrotado pelo Granada, o time merengue entrou em campo neste sábado bastante desfalcado - inclusive sem o astro Cristiano Ronaldo -, mas conseguiu dominar e golear o Almería: 4 a 0, com gols de Di María, Bale, Isco e Morata.A vitória leva os merengues à vice-liderança do Campeonato Espanhol, com 79 pontos - assim como o líder Atlético de Madrid, que leva vantagem no critério de confronto direto contra o Real. Os colchoneros ainda entram em campo neste domingo, contra o Getafe. O Barcelona vem na terceira colocação, com 78. Domínio merengue do começo ao fimApesar dos desfalques de CR7, Sergio Ramos e Xabi Alonso, o Real Madrid praticamente não deixou seu campo de ataque no primeiro tempo. Com muita velocidade pelas pontas, os merengues encurralaram o Almería e praticaram uma verdadeira artilharia, com muitos chutes de longe. Di María assustou logo aos três minutos ao mandar uma bomba no travessão, e depois forçou Esteban a fazer duas boas defesas. A postura ofensiva seguiu, com Bale dando trabalho à zaga adversária pela direita.As finalizações persistiam no ataque merengue, enquanto a defesa não tinha qualquer trabalho. Mas o placar só se alterou aos 27 minutos, quando Di María recebeu ao lado da área, cortou o marcador e chutou forte no canto direito de Esteban: um belo gol do argentino. Antes do intervalo, Fábio Coentrão pediu pênalti ao ser puxado por Zongo na área, mas o árbitro mandou o jogo seguir.A etapa final não alterou muito o panorama da partida, que ficou ainda melhor para o Real Madrid. Di María mostrou que estava realmente inspirado e, no primeiro minuto, fez um cruzamento de letra. O segundo gol merengue veio logo aos sete, quando Benzema tabelou com o argentino e rolou para Bale chegar batendo. Esteban tentou defender, mas a bomba estufou as redes. Mal houve tempo para a comemoração, a diferença aumentou com Isco, chutando colocado entre os zagueiros, aos 10.Então, os dois técnicos começaram a realizar as alterações. Enquanto Francisco Vílchez tentava dar mais poder ofensivo à sua equipe, Carlo Ancelotti começou a testar alternativas: a começar pelo brasileiro Casemiro, que substituiu Di María - possivelmente poupado, já que sentiu dores durante o aquecimento para o jogo. Apesar das alterações, os merengues continuaram dominando o adversário, com Benzema desperdiçando chances em sequência. Coube ao jovem Morata dar números finais ao placar aos 39, aproveitando passe de Illarramendí: 4 a 0.
true_343;Verdadeira;Verdadeira;23.0;77.0;Acerto;"Haja coração para os amantes do vôlei, pois a final da Superliga masculina
2013/2014 vai ser um jogão de cinco sets. Essa é a opinião dos principais
personagens envolvidos no duelo entre Cruzeiro e Sesi-SP, neste domingo, às 10h
(horário de Brasília), no Mineirinho, em Belo Horizonte. A expectativa de uma
partida disputadíssima é explicada pelo grande equilíbrio entre o time mineiro e o
paulistano. Os dois se revezaram ao longo da competição na liderança da fase de
classificação, avançaram com certa tranquilidade pela fase de mata-mata e
possuem jogadores com presença cativa na seleção brasileira. Tudo isso vai ser
visto em transmissão ao vivo pela TV Globo, em Tempo Real com vídeos pelo GloboEsporte.com e pelos 14 mil torcedores que compraram todos os ingressos colocados à venda. Vai ser a segunda decisão de
Superliga entre Cruzeiro e Sesi-SP – na primeira quem levou a melhor foram os
paulistas, também no Mineirinho, na temporada de 2010/2011. Porém, na primeira final entre eles neste ano, na Copa Brasil, em janeiro, quem se deu bem foi o clube celeste, que, saiu campeão após um jogo emocionante vencido por 3 sets a 2 – um bom parâmetro para o que está por vir nesta manhã de domingo.– Vai ser um jogão para cinco sets, com muito equilíbrio. Vai ser preciso lutar
o tempo todo para sair com esse título tão importante. Vamos fazer de tudo para
vencer diante da nossa torcida que vai em grande número ao Mineirinho –
comentou o oposto do Cruzeiro e da seleção brasileira, Wallace, o maior
pontuador desta edição da Superliga, com 364 pontos.Do lado dos visitantes, a crença de que vai ser uma longa e disputada
partida também é compartilhada por todos os jogadores que deram entrevista
durante a série de treinamentos feitos desde quarta-feira no Mineirinho, que é
considerado um dos templos do vôlei brasileiro.– Não tenho dúvida de que é jogo para cinco sets. Os times se conhecem muito
bem e tem jogadores muito bons. Vai ser preciso lutar muito para ganhar esse título.
Eu confio no Sesi-SP. Vamos fazer de tudo para sermos campeões, assim como
aconteceu com aquela vez, há três anos. Eu não estava, mas me dizem que foi uma grande festa – disse o ponteiro Lucarelli, que, aos 22 anos, é considerado o jovem mais talentoso do vôlei brasileiro.Se for levado em consideração o retrospecto recente e o apoio de uma fanática torcida que encherá o Mineirinho, o Cruzeiro poderia ser
apontado como favorito. O time, que conta com o melhor atacante e o melhor levantador da competição (Wallace e William, respectivamente), é o atual campeão mundial e sul-americano. Não
bastasse isso, ele chegou na final das últimas 15 competições que disputou,
sendo três Superligas. Porém, ele só venceu a principal competição de clubes do
Brasil, uma vez, na temporada 2011/2012.E não se pode desprezar a força do Sesi-SP, que conta com jogadores com presença constante na seleção brasileira (Murilo, Lucão, Sidão, Lucarelli e Renan), além do veterano Serginho, dono de três medalhas olímpicas (um ouro e duas pratas), que, para muitos, ainda é o melhor líbero em atividade no mundo.– Nós estamos prontos para conquistar mais um título. Durante toda a competição
e treinos nós pensamos em chegar bem para essa final. E nós conseguimos. Mas vai
ser um jogo duro, acho que para cinco sets, porque o Sesi-SP também é um grande
time. Vamos ver belos lances – disse o técnico argentino do Cruzeiro, Marcelo Mendez.– Existe um equilíbrio muito grande e os times se respeitam bastante. É jogo
para cinco sets e espero que nós consigamos sair vitoriosos. O jogo vai ser
decidido em detalhes – acrescentou o treinador do Sesi-SP, Marcos Pacheco, que
busca o seu quarto título de Superliga.EscalaçõesCruzeiro: William, Wallace, Isac, Éder, Leal e Filipe. Líbero: Serginho Técnico: Marcelo MendezSesi-SP: 

Sandro, Renan, Murilo, Lucarelli, Sidão
e Lucão. Líbero: Serginho Técnico: Marcos Pacheco"
true_344;Verdadeira;Fake;52.0;52.0;Erro;O americano Publio Pena resistiu bravamente ao domínio de Esquiva Falcão, mas nada capaz de evitar a vitória do brasileiro. Com um triunfo por pontos (60/54, 60/54. 60/53), neste sábado, na MGM Arena, em Las Vegas, o capixaba, medalha de prata nas Olimpíadas de Londres, chegou à sua segunda vitória em duas lutas como profissional. Esquiva volta a lutar no dia 31 de maio, na China, contra adversário que ainda não foi divulgado. Ele também já tem contrato assinado para subir ao ringue em julho contra rival a ser definido. No principal combate do evento deste sábado, o filipino Manny Pacquiao encara o americano Timothy Bradley, às 23h (horário de Brasília), com transmissão ao vivo do SporTV.- Realizei o meu sonho de vencer aqui em Las Vegas no boxe profissional. Foi uma luta difícil, eu busquei o nocaute, que eu esperava que fosse acontecer, mas o adversário resistiu. Não achei que faltou nada. O nocaute não aconteceu, mas a vitória veio. Vou continuar treinando nos EUA, me preparando para a minha próxima luta, na China - disse Esquiva, em entrevista ao SporTV.Esquiva Falcão começou a luta tentando o domínio do ringue, enquanto Pena buscava o clinche. No segundo minuto, Esquiva conseguiu conectar o primeiro direto, atingindo o queixo do oponente, que passou a ser castigado. Após o árbitro interromper o combate por alguns segundos, o brasileiro continuou com uma postura mais ofensiva, principalmente nos 10 segundos finais, quando levou o adversário para as cordas, mas não conseguiu derrubá-lo.Exibindo um roxo em seu olho esquerdo, Publio Pena voltou para o segundo round demonstrando um pouco de cansaço. Nos primeiros 60 segundos, apenas Esquiva conseguiu golpear. A 1m30s do fim, entrou um esquerdo cruzado de Pena, assustando o capixaba. A resposta veio com uma sequência avassaladora de jabs de Esquiva, obrigando Pena a fechar a guarda evitando o nocaute. O terceiro round começou com um golpe de Esquiva na costela do adversário. Demonstrando boa resistência, o americano seguiu suportando mais uma sequência de ataques do brasileiro, que trabalhava em curta distância. No minuto final, o medalhista olímpico investiu nos cruzados, já que o rival mantinha a guarda fechada. Mais uma vez, Pena conseguiu evitar o nocaute, levando a luta para o quarto assalto.No retorno, Esquiva voltou a insistir nos jabs. Aos poucos, Pena foi abrindo mais a guarda, tentando atacar o brasileiro. Fazendo jus ao nome, o capixaba se esquivou da maioria dos golpes do oponente, que passou a chamá-lo para o combate. Com o rosto muito castigado, o boxeador dos EUA encontrou muitas dificuldades nos instantes finais do round, quando Esquiva voltou a conectar socos em sequência, sendo interrompido apenas pelo soar do gongo.O quinto round começou com um ritmo um pouco mais lento. Tentando ganhar o centro do ringue, Pena tinha dificuldades para acertar o brasileiro, que continuava acertando-o no rosto com frequência. No minuto final, o americano chegou a provocar Esquiva com palavras, tentando desestabilizá-lo. Em vão. O capixaba continuou pontuando, enquanto o americano seguiu resistindo.Com a vitória teoricamente garantida, Esquiva manteve a mesma postura no último assalto, chegando a manter uma distância segura por alguns instantes. A 1m25s do fim, Pena conseguiu conectar um golpe perigoso, mas nada capaz de abalar o domínio do brasileiro, que ainda aplicou vários jabs até o término da luta.
true_345;Verdadeira;Fake;52.0;52.0;Erro;"
	Marc Márquez parece não ligar para aquele velho clichê de que ""treino é treino, jogo é jogo"". O atual campeão do mundo foi para o treino classificatório do Circuito das Américas, neste sábado, com uma determinação digna de final de campeonato. O prodígio espanhol da Honda não apenas conquistou a pole position para a largada da segunda etapa de 2014, como também bateu o próprio recorde de volta mais rápida no traçado de Austin, nos Estados Unidos.
	O piloto de 21 anos conquistou sua segunda pole consecutiva e a 11ª na categoria com 2m02s773, destruindo o recorde de melhor volta estabelecido por ele durante a etapa texana do ano passado (2m03s021). Após dominar de forma arrebatadora as quatro sessões de treinos livres, Márquez continuou intocável perante aos adversários. O segundo mais rápido do classificatório foi o compatriota Dani Pedrosa, também da Honda, que marcou 2m03s062.
	Os outros competidores do grid ficaram a mais de 0s4 do líder do campeonato. O alemão Stefan Bradl (2m03s196) e os espanhóis Aleix Espargaró (2m03s240) e Jorge Lorenzo (2m03s243) completaram o top 5. Vice-líder do campeonato, Valentino Rossi chegou a ficar entre os cinco mais rápidos, mas largará da sexta posição no domingo, com 2m03s244.
	O Q2 foi disputado pelos 10 melhores colocados dos três primeiros treinos livres e os dois mais rápidos nos 15 minutos do Q1, que por sua vez reuniu os pilotos não classificados entre os 10 mais velozes destas sessões. A corrida de Austin, com largada marcada para as 16h (de Brasília), será transmita ao vivo pelo SporTV.
	Além da divisão principal do Mundial de Velocidade ao vivo, o Canal Campeão também acompanha ao vivo a Moto2 e a Moto3, a partir das 13h. O brasileiro Eric Granado sofreu uma forte queda durante o treino classificatório da Moto3 e larga apenas da 19ª posição no domingo. O australiano Jack Miller cravou 2min16s342 e sai da pole. Na Moto2, a ponta do grid será ocupada pelo espanhol Tito Rabat, que marcou 2min10s135.
	Confira o grid de largada da MotoGP no Circuito das Américas:
	1. Marc Marquez (ESP): 2m02.773s
	2. Dani Pedrosa (ESP): 2m03.062s 
	3. Stefan Bradl (ALE): 2m03.196s 
	4. Aleix Espargaro (ESP): 2m03.240s 
	5. Jorge Lorenzo (ESP):  2m03.243s 
	6. Valentino Rossi (ITA):  2m03.244s 
	7. Cal Crutchlow (GBR):  2m03.780s 
	8. Bradley Smith (GBR): 2m03.800s 
	9. Andrea Iannone (ITA): 2m03.842s 
	10. Andrea Dovizioso (ITA):  2m03.846s 
	11. Pol Espargaro (ESP): 2m03.913s 
	12. Alvaro Bautista (ESP): 2m03.923s 
	13. Scott Redding (GBR): 2m04.617s
	14. Nicky Hayden (EUA): 2m05.062s 
	15. Yonny Hernandez (COL): 2m05.677s 
	16. Hiroshi Aoyama (JAP): 2m05.788s 
	17. Karel Abraham (CZE): 2m06.239s
	18. Hector Barbera (ESP): 2m06.270s 
	19. Colin Edwards (EUA): 2m06.741s 
	20. Michael Laverty (GBR): 2m06.939s 
	21. Broc Parkes (AUS): 2m07.403s Q1
	22. Danilo Petrucci (ITA): 2m07.745s
	23. Mike di Meglio (FRA): 2m07.761s
	 
	 "
true_346;Verdadeira;Fake;55.0;55.0;Erro;"
	Na quinta-feira à noite o campeão peso-médio do Bellator, Alexander Shlemenko, divulgou um vídeo pela internet desafiando o ex-campeão meio-pesado do UFC, Tito Ortiz, para um duelo:
	- Tito Ortiz, você disse que me enfrentaria no dia 17 de maio pelo Bellator? Eu enfrento você. Eu vou te derrotar. Tito, eu te respeito, mas eu preciso te vencer porque eu sou o campeão. Eu sei que você está em uma divisão de peso diferente, sei que o Tito Ortiz é peso meio-pesado. Mas isso não é problema para mim. Bjorn, faça essa luta pra mim porque sou o campeão, sou o melhor e eu farei uma boa luta da noite - disse ele na gravação.
	Nesta sexta-feira, durante a transmissão ao vivo do Bellator 116, a organização entrevistou Tito Ortiz, que anunciou oficialmente o combate para o dia 17 de maio, no card que acontecerá no Mississipi, EUA. Shlemenko também participou da transmissão e voltou a desafiar o “bad boy” ao vivo em uma cena que pareceu ensaiada.
	Mais Combate.com: confira as últimas notícias do mundo do MMA
	Com um cartel de 16 vitórias na carreira, 11 derrotas e um empate, Ortiz foi escalado para enfrentar Quinton “Rampage” Jackson em novembro passado, mas foi forçado a se retirar do duelo depois de passar por uma cirurgia no pescoço semanas antes do combate. Ele perdeu as suas três últimas lutas no UFC para Forrest Griffin, Rogério Minotouro e Rashad Evans.  Já o russo tem um cartel de 50 vitórias e sete derrotas e não perde há 13 lutas. Ele se sagrou campeão do Bellator ao derrotar Maiquel Falcão , em fevereiro do ano passado, e já fez três defesas de título bem sucedidas.
	O Bellator 120 ainda trará o campeão peso-leve  Eddie Alvarez defendendo o seu título pela terceira vez contra Michael Chandler e Rampage Jackson enfrentando Muhammed Lawal pelo GP dos pesos-meio-pesados.
	
	 "
true_347;Verdadeira;Verdadeira;34.67;65.33;Acerto;Indignação e revolta. Foi com esse tom que o presidente Roberto Dinamite pediu a palavra após a coletiva do técnico Adilson Batista. Em uma das salas de entrevista do Maracanã, o mandatário de São Januário protestou mais uma vez contra a arbitragem do Campeonato Carioca. Depois do gol impedido de Márcio Araújo que tirou o título do Vasco nos minutos finais da decisão contra o Flamengo e decretou o placar de 1 a 1, Dinamite foi direto ao assunto.Lembrando de erros contra o Vasco durante o estadual, como a cobrança de falta de Douglas que quicou dentro do gol de Felipe e a arbitragem não viu, o presidente classificou como lamentável a forma como o Carioca 2014 foi decidido. A diretoria cruz-maltina reclamou dos juízes em boa parte da competição. Antes da semifinal contra o Fluminense, o vice-presidente de futebol Ercolino de Luca chegou a solicitar a escalação de árbitros de outros estados. Não foi atendido. Em seu pronunciamento, Dinamite fez questão ainda de dizer que não estava chorando por causa de mais um vice-campeonato diante do rival.- Estou aqui para registrar minha indignação com mais um erro que prejudica todo o trabalho do Vasco. Errar uma vez é normal, duas a gente até aceita... Mas a terceira e sempre contra o Vasco? Não é choro de perdedor, mas tenho que lamentar erros decisivos que impediram o Vasco de chegar ao título. Isso é ruim para todo mundo. O futebol do Rio de Janeiro não merece isso. Em nome do Vasco e de nossos milhões de torcedores eu venho aqui reclamar. A televisão mais uma vez mostrou o erro e nada vai acontecer. Ficamos chateados pela forma como o campeonato é conduzido, pela forma como a arbitragem decide uma partida. E mais uma vez ela decidiu. Aqui tem chefes de família que querem um futebol sério. Não queremos ser beneficiados, mas não podemos mais ser prejudicados. Depois vão falar que o cara não enxergou, que vai fazer exame de vista, que é problema psicológico... Mas sempre contra o Vasco? Eu não posso punir o bandeirinha. Já são vários árbitros no campo para que o erro não aconteça. Na foto dá para ver que o auxiliar está na posição correta e nada. Infelizmente é sempre a favor do Flamengo. É lamentável. Não é chororô. Se foi impedimento, que seja marcado - desabafou.Após o jogo, o presidente da Federação de Futebol do Rio de Janeiro (Ferj), Rubens Lopes, tentou falar com Dinamite. Chegou a ir até a porta do vestiário, mas o presidente vascaíno ainda estava lá dentro com o restante do elenco e da comissão técnica. Quando Dinamite saiu, Rubinho já tinha ido embora. Perguntado sobre uma possível reclamação com a Ferj, o mandatário cruz-maltino rechaçou.- Não falei com o Rubinho. Estava no vestiário. Mas vou falar o quê com ele? Teve mais um impedimento e o juiz não deu - frisou.Chateado pelo resultado final do campeonato, Roberto Dinamite deixou na ar até alguma possível retratação do Vasco à próxima edição do estadual ao ser perguntado sobre o assunto. Ele, no entanto, pode não ser mais o presidente do clube até lá. As eleições serão disputadas ainda em 2014 e o atual mandatário ainda não decidiu se vai se candidatar ao terceiro mandato.- Vamos pensar em relação a isso. Temos que sentar e discutir. Vamos pensar em um campeonato que seja bom para todos e não apenas para um só clube.
